config_hash,model,task,step,reasoning_steps,split,difficulty,n_seeds,provisional,dev,diverged_k,exact_match_mean,exact_match_std,exact_match_min,exact_match_max,exact_match_values,exact_match_ci95_lo,exact_match_ci95_hi,exact_match_mean_incl_failed,token_acc_mean,params
e68f332f70b0,bdh,compose,6000,1,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,2,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,2,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,4,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,4,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,8,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,8,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,16,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
e68f332f70b0,bdh,compose,6000,16,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,1,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,1,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,2,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,2,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,4,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,4,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,8,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,8,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,16,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,16,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,1,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,1,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,2,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,2,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,4,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,4,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,8,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,8,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,16,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,16,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,1,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,1,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,2,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,2,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,4,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,4,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,8,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,8,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,16,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
cfcf40086811,bdh_cq,compose,6000,16,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205056
47f4cb9be590,looped_transformer,compose,6000,1,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,1,interp,"{""depth"": 2}",3,True,True,0,0.006666666666666667,0.009428090415820633,0.0,0.02,"[0.0, 0.02, 0.0]",0.0,0.02,0.006666666666666667,0.006666666666666667,205348
47f4cb9be590,looped_transformer,compose,6000,2,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,2,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,4,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,4,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,8,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,8,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,16,interp,"{""depth"": 1}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,16,interp,"{""depth"": 2}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,1,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,1,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,2,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,2,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,4,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,4,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,8,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,8,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,16,mild,"{""depth"": 3}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,16,mild,"{""depth"": 4}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,1,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,1,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,2,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,2,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,4,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,4,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,8,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,8,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,16,strong,"{""depth"": 6}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
47f4cb9be590,looped_transformer,compose,6000,16,strong,"{""depth"": 8}",3,True,True,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,205348
